ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1707241806.932981,30444,dbt7,0,82409,10,46416880,2160052295,13118396299,1572593025,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241806.932981,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241806.932981,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241806.932981,24576,dbt5,11,87001,9619,466928914,339847557,34187454633,268246130,585548567,20554,3510,0,55,22081282048,0,,,0,0,156806082.854,87312358.443,22090.547,10496,27,4,0,
1707241866.836814,0,,0,0,0,1069,1919524,561520,429589,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241866.836814,5,postgres,0,59569,0,4837,2177977,26238334,421349,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241866.836814,30444,dbt7,0,82411,10,46416880,2160052377,13118397444,1572593039,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241866.836814,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241866.836814,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241866.836814,24576,dbt5,13,87041,9619,468213549,340178557,34274384018,268475104,585548571,20593,3510,0,55,22081282048,0,,,0,0,156948261.897,87454199.255,22096.001,10507,27,4,0,
1707241926.865089,0,,0,0,0,1069,1920013,561669,429703,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241926.865089,5,postgres,0,59571,0,4837,2178050,26239215,421363,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241926.865089,30444,dbt7,0,82413,10,46416880,2160052459,13118398589,1572593053,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241926.865089,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241926.865089,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241926.865089,24576,dbt5,9,87131,9619,469480928,340317318,34360883778,268522630,585548608,20647,3515,0,55,22081282048,0,,,0,0,157255357.458,87591691.232,22142.191,10524,27,4,0,
