Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,StkSize,StkRef,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,cswch/s,nvcswch/s,threads,fd-nr,Command
1682719717,26,16457,1.28,0.56,0.00,13.67,1.84,1,86.36,0.00,452116,160592,0.98,132,52,19.74,815.95,0.00,0,61.07,46.95,1,62,"postgres: postgres dbt2 192.168.122.160(41768) idle"
1682719717,26,16458,1.13,0.52,0.00,12.28,1.64,0,89.42,0.00,452060,160416,0.98,132,52,21.86,660.18,0.00,0,60.89,34.19,1,65,"postgres: postgres dbt2 192.168.122.160(41784) idle"
1682719717,26,16459,1.18,0.53,0.00,14.06,1.71,1,76.71,0.00,452016,158512,0.97,132,52,23.46,698.72,0.00,0,60.14,45.11,1,61,"postgres: postgres dbt2 192.168.122.160(41788) idle"
1682719717,26,16460,1.06,0.52,0.00,11.95,1.58,0,82.12,0.00,451984,160284,0.98,132,52,17.68,658.32,0.00,0,59.06,34.67,1,62,"postgres: postgres dbt2 192.168.122.160(41792) idle"
1682719717,26,16461,1.10,0.50,0.00,12.21,1.59,2,79.08,0.00,452080,158932,0.97,132,52,15.15,576.18,0.00,0,60.09,28.76,1,60,"postgres: postgres dbt2 192.168.122.160(41806) idle"
1682719717,26,16462,1.36,0.56,0.00,15.19,1.93,2,85.94,0.00,451980,160672,0.98,132,48,24.85,837.35,0.00,0,62.70,39.71,1,62,"postgres: postgres dbt2 192.168.122.160(41822) idle"
1682719717,26,16463,1.26,0.55,0.00,14.06,1.81,1,105.52,0.00,452060,160460,0.98,132,52,19.80,936.63,0.00,0,61.87,42.03,1,61,"postgres: postgres dbt2 192.168.122.160(41826) idle"
1682719717,26,16464,1.13,0.47,0.00,12.03,1.59,1,74.02,0.00,452032,159788,0.98,132,52,45.46,756.01,0.00,0,60.92,32.30,1,66,"postgres: postgres dbt2 192.168.122.160(41840) idle"
1682719717,26,16465,1.21,0.48,0.00,13.57,1.69,1,76.67,0.00,452084,159808,0.98,132,52,19.80,597.44,0.00,0,61.79,35.39,1,70,"postgres: postgres dbt2 192.168.122.160(41854) idle"
1682719717,26,16466,1.20,0.53,0.00,13.26,1.73,1,77.34,0.00,452028,158620,0.97,132,52,57.29,784.18,0.00,0,61.12,37.13,1,63,"postgres: postgres dbt2 192.168.122.160(41858) idle"
1682719717,26,16467,1.28,0.55,0.00,13.96,1.83,2,98.85,0.00,452032,160628,0.98,132,52,16.81,711.21,0.00,0,62.78,35.72,1,63,"postgres: postgres dbt2 192.168.122.160(41874) idle"
1682719717,26,16468,1.26,0.53,0.00,14.07,1.79,0,89.03,0.00,451928,160332,0.98,132,52,42.13,713.21,0.00,0,61.89,35.79,1,60,"postgres: postgres dbt2 192.168.122.160(41878) idle"
1682719717,26,16469,1.26,0.52,0.00,13.69,1.78,1,81.76,0.00,451980,160316,0.98,132,52,19.14,725.44,0.00,0,61.77,35.67,1,70,"postgres: postgres dbt2 192.168.122.160(41888) idle"
1682719717,26,16470,1.30,0.60,0.00,13.74,1.89,1,108.32,0.00,451912,160632,0.98,132,52,46.92,942.75,0.00,0,63.43,32.90,1,63,"postgres: postgres dbt2 192.168.122.160(41890) idle"
1682719717,26,16471,1.35,0.53,0.00,13.52,1.88,1,100.10,0.00,452020,160456,0.98,132,52,19.01,715.07,0.00,0,62.63,33.94,1,63,"postgres: postgres dbt2 192.168.122.160(41906) idle"
1682719717,26,16472,1.25,0.58,0.00,14.37,1.83,1,105.63,0.00,452032,160400,0.98,132,52,24.66,746.97,0.00,0,62.00,35.70,1,61,"postgres: postgres dbt2 192.168.122.160(41912) idle"
1682719717,26,16473,1.30,0.52,0.00,14.01,1.81,1,75.18,0.00,452020,159176,0.97,132,52,19.67,846.12,0.00,0,62.42,33.10,1,64,"postgres: postgres dbt2 192.168.122.160(41928) idle"
1682719717,26,16474,1.25,0.55,0.00,13.46,1.79,2,95.17,0.00,451948,160536,0.98,132,52,16.95,747.63,0.00,0,63.30,37.53,1,62,"postgres: postgres dbt2 192.168.122.160(41942) idle"
1682719717,26,16475,1.21,0.45,0.00,13.03,1.66,3,78.62,0.00,452080,159016,0.97,132,52,29.31,607.94,0.00,0,61.01,33.94,1,62,"postgres: postgres dbt2 192.168.122.160(41956) idle"
1682719717,26,16476,1.28,0.53,0.00,14.07,1.81,1,90.86,0.00,451952,160324,0.98,132,52,21.60,1006.01,0.00,0,63.15,35.70,1,61,"postgres: postgres dbt2 192.168.122.160(41964) idle"
