Time,UID,PID,%usr,%system,%guest,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,kB_rd/s,kB_wr/s,kB_ccwr/s,cswch/s,nvcswch/s,Command
1707240546,1002,27550,0.00,0.00,0.00,0.00,0,0.00,0.00,106012,772,0.02,0.00,0.07,0.00,0.02,0.00,sar -o /tmp/results/db/z15rhel7/sysstat/sar.datafile 60
1707240546,1002,27552,0.00,0.00,0.00,0.00,0,0.55,0.00,106760,936,0.02,0.00,0.13,0.00,0.02,0.00,sadc 60 -z -S ALL /tmp/results/db/z15rhel7/sysstat/sar.datafile
1707240546,1002,27609,0.00,0.00,0.00,0.00,3,6.10,0.00,107164,744,0.02,23.33,1.93,0.00,0.12,0.00,/bin/sh /home/markwkm/.local/src/touchstone-tools/builds/release/ts-pgsql-stat -o /tmp/results/db/z15rhel7/dbstat
1707240546,1002,27647,0.00,0.00,0.00,0.00,1,1.45,0.00,1287512,14060,0.36,0.13,0.27,0.00,0.12,0.00,postgres: markwkm dbt5 [local] idle
1707240546,1002,27652,0.00,0.00,0.00,0.00,0,3.98,0.00,106320,1220,0.03,0.00,0.27,0.00,0.02,0.00,pidstat -h -l -d -r -u -w 60
1707240546,1002,27656,6.35,2.92,0.00,9.27,1,65.42,0.00,1296056,1066660,27.04,49908.93,0.00,0.00,214.15,7.67,postgres: markwkm dbt5 [local] SELECT
1707240546,1002,27661,16.00,8.33,0.00,24.33,1,1809.33,0.05,1297072,820752,20.81,135257.93,1.33,0.00,146.72,12.45,postgres: markwkm dbt5 [local] SELECT
1707240546,0,27674,0.00,0.02,0.00,0.02,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,32.68,0.00,kworker/2:2
1707240546,1002,27964,0.00,0.00,0.00,0.00,1,4.47,0.02,105940,640,0.02,0.27,0.00,0.00,0.03,0.00,sleep 60
1707240546,0,31060,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.27,0.00,kworker/u8:0
1707240606,0,1,0.02,0.02,0.00,0.03,3,5.20,0.02,17576,4328,0.11,-1.00,-1.00,-1.00,1.67,0.00,/usr/lib/systemd/systemd --system --deserialize 29
1707240606,0,6,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.38,0.00,ksoftirqd/0
1707240606,0,7,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/0
1707240606,0,9,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,46.57,0.00,rcu_sched
1707240606,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.10,0.00,migration/1
1707240606,0,12,0.00,0.02,0.00,0.02,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.42,0.00,ksoftirqd/1
1707240606,0,15,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.08,0.00,migration/2
1707240606,0,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.02,0.00,ksoftirqd/2
1707240606,0,19,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/3
1707240606,0,20,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.47,0.00,ksoftirqd/3
1707240606,0,42,0.00,4.15,0.00,4.15,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,13.13,56.97,kswapd0
1707240606,0,44,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,khugepaged
1707240606,0,111,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.12,0.00,kauditd
1707240606,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.52,0.00,kworker/2:1H
1707240606,0,375,0.00,0.02,0.00,0.02,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.37,0.00,xfsaild/vda3
1707240606,0,474,0.00,0.00,0.00,0.00,3,0.48,0.02,12756,6328,0.16,-1.00,-1.00,-1.00,0.08,0.00,/usr/lib/systemd/systemd-journald
1707240606,0,587,0.00,0.00,0.00,0.00,1,0.02,0.00,14256,460,0.01,-1.00,-1.00,-1.00,0.12,0.00,/sbin/auditd
1707240606,0,612,0.02,0.00,0.00,0.02,1,0.30,0.00,3892,1104,0.03,-1.00,-1.00,-1.00,0.37,0.00,/usr/lib/systemd/systemd-logind
1707240606,999,613,0.00,0.00,0.00,0.00,2,0.00,0.00,538208,1088,0.03,-1.00,-1.00,-1.00,0.18,0.00,/usr/lib/polkit-1/polkitd --no-debug
1707240606,81,615,0.00,0.00,0.00,0.00,2,0.08,0.00,15180,1176,0.03,-1.00,-1.00,-1.00,1.08,0.00,/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
1707240606,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.07,0.00,kworker/3:1H
1707240606,0,698,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.30,0.00,kworker/0:1H
1707240606,0,765,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.47,0.00,kworker/1:1H
1707240606,0,797,0.00,0.00,0.00,0.00,2,0.00,0.00,421480,2624,0.07,-1.00,-1.00,-1.00,0.18,0.00,/usr/sbin/NetworkManager --no-daemon
1707240606,0,1101,0.00,0.00,0.00,0.00,1,0.10,0.00,501036,3588,0.09,-1.00,-1.00,-1.00,0.00,0.00,/usr/sbin/rsyslogd -n
1707240606,0,1319,0.00,0.00,0.00,0.00,0,0.00,0.00,17984,196,0.00,-1.00,-1.00,-1.00,0.03,0.00,/usr/libexec/postfix/master -w
1707240606,0,1977,0.02,0.00,0.00,0.02,2,0.00,0.00,427388,928,0.02,-1.00,-1.00,-1.00,0.00,0.00,/usr/bin/python2 -Es /usr/sbin/tuned -l -P
1707240606,0,2340,0.00,0.00,0.00,0.00,0,0.27,0.00,107740,660,0.02,-1.00,-1.00,-1.00,0.03,0.00,/usr/sbin/crond -n
1707240606,0,3631,0.00,0.02,0.00,0.02,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,31.12,0.00,kworker/3:1
1707240606,1002,7696,0.00,0.02,0.00,0.02,0,5.02,0.00,1282896,23816,0.60,2.93,0.00,0.00,0.52,0.00,/usr/local/bin/postgres -D /home/markwkm/.local/dbt5
1707240606,1002,7698,0.02,0.02,0.00,0.03,1,0.43,0.00,1283288,93980,2.38,0.00,1.33,0.00,4.95,0.00,postgres: background writer
1707240606,1002,7700,0.02,0.00,0.00,0.02,1,0.50,0.00,1282896,14620,0.37,0.00,1.47,0.00,4.67,0.00,postgres: walwriter
1707240606,1002,7701,0.00,0.00,0.00,0.00,0,0.00,0.00,1285164,1180,0.03,0.00,0.00,0.00,0.12,0.00,postgres: autovacuum launcher
1707240606,1002,12506,0.00,0.00,0.00,0.00,0,0.00,0.00,15420,2500,0.06,-1.00,-1.00,-1.00,0.02,0.00,sshd: markwkm@pts/1
1707240606,0,13016,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,23.63,0.00,kworker/0:0
1707240606,89,13090,0.00,0.00,0.00,0.00,1,0.00,0.00,18120,3924,0.10,-1.00,-1.00,-1.00,0.02,0.00,pickup -l -t unix -u
1707240606,1002,19502,0.02,0.02,0.00,0.03,0,4.23,0.00,6128,2628,0.07,0.00,0.00,0.00,2.95,0.00,tmux
1707240606,0,22213,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,7.22,0.00,kworker/1:1
1707240606,0,26867,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,kworker/2:1
1707240606,0,27023,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,kworker/0:2
1707240606,1002,27518,0.00,0.02,0.00,0.02,1,0.02,0.00,300136,2072,0.05,0.00,0.07,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/BrokerageHouseMain -d dbt5 -o /tmp/results/bh
1707240606,1002,27522,0.02,0.00,0.00,0.02,1,0.00,0.00,334180,27792,0.70,0.00,0.07,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/MarketExchangeMain -c 5000 -t 5000 -i /home/markwkm/.local/egen/flat_in -o /tmp/results/mee
1707240606,1002,27538,0.00,0.00,0.00,0.00,1,0.00,0.00,252380,85492,2.17,0.00,0.20,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/DriverMain -c 5000 -t 5000 -f 500 -w 300 -d 3600 -y 1000 -u 2 -n 0 -i /home/markwkm/.local/egen/f
1707240606,1002,27550,0.00,0.00,0.00,0.00,0,0.00,0.00,106012,772,0.02,0.00,0.07,0.00,0.02,0.00,sar -o /tmp/results/db/z15rhel7/sysstat/sar.datafile 60
1707240606,1002,27552,0.00,0.00,0.00,0.00,0,0.55,0.00,106760,936,0.02,0.00,0.13,0.00,0.02,0.00,sadc 60 -z -S ALL /tmp/results/db/z15rhel7/sysstat/sar.datafile
1707240606,1002,27609,0.00,0.00,0.00,0.00,1,6.22,0.00,107164,748,0.02,14.07,1.93,0.00,0.15,0.00,/bin/sh /home/markwkm/.local/src/touchstone-tools/builds/release/ts-pgsql-stat -o /tmp/results/db/z15rhel7/dbstat
1707240606,1002,27647,0.00,0.00,0.00,0.00,1,3.62,0.00,1287680,14580,0.37,13.53,0.67,0.00,0.33,0.00,postgres: markwkm dbt5 [local] idle
1707240606,1002,27648,0.02,0.00,0.00,0.02,3,3.40,0.02,1288608,21088,0.53,1.87,0.53,0.00,0.37,0.00,postgres: markwkm dbt5 [local] idle
1707240606,1002,27652,0.00,0.02,0.00,0.02,0,3.97,0.00,106320,1220,0.03,0.00,0.20,0.00,0.02,0.00,pidstat -h -l -d -r -u -w 60
1707240606,1002,27656,0.32,0.47,0.00,0.78,2,21.47,0.02,1296664,1069760,27.12,4395.67,0.40,0.00,156.18,0.47,postgres: markwkm dbt5 [local] SELECT
1707240606,1002,27661,20.18,10.02,0.00,30.20,2,1101.77,0.00,1297268,1071568,27.17,176391.53,0.00,0.00,81.47,16.95,postgres: markwkm dbt5 [local] SELECT
1707240606,0,27674,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.03,0.00,kworker/2:2
1707240606,1002,28059,0.00,0.00,0.00,0.00,3,4.47,0.02,105940,640,0.02,0.27,0.00,0.00,0.03,0.00,sleep 60
1707240606,0,31060,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.37,0.32,kworker/u8:0
1707240666,0,1,0.00,0.02,0.00,0.02,3,0.02,0.00,17576,3516,0.09,-1.00,-1.00,-1.00,0.80,0.00,/usr/lib/systemd/systemd --system --deserialize 29
1707240666,0,6,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.07,0.00,ksoftirqd/0
1707240666,0,7,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,migration/0
1707240666,0,9,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,45.07,0.00,rcu_sched
1707240666,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.08,0.00,migration/1
1707240666,0,12,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.85,0.00,ksoftirqd/1
1707240666,0,15,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,migration/2
1707240666,0,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.07,0.00,ksoftirqd/2
1707240666,0,20,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.72,0.00,ksoftirqd/3
1707240666,0,25,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,khungtaskd
1707240666,0,42,0.00,2.47,0.00,2.47,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,8.85,28.13,kswapd0
1707240666,0,44,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,khugepaged
1707240666,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.60,0.00,kworker/2:1H
1707240666,0,375,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.45,0.00,xfsaild/vda3
1707240666,0,587,0.00,0.00,0.00,0.00,1,0.00,0.00,14256,460,0.01,-1.00,-1.00,-1.00,0.02,0.00,/sbin/auditd
1707240666,81,615,0.00,0.00,0.00,0.00,2,0.00,0.00,15180,1176,0.03,-1.00,-1.00,-1.00,0.02,0.00,/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
1707240666,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.15,0.00,kworker/3:1H
1707240666,0,698,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.35,0.00,kworker/0:1H
1707240666,0,765,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.22,0.00,kworker/1:1H
1707240666,0,797,0.02,0.00,0.00,0.02,0,0.00,0.00,421480,2624,0.07,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/NetworkManager --no-daemon
1707240666,0,825,0.00,0.00,0.00,0.00,1,0.00,0.00,16740,448,0.01,-1.00,-1.00,-1.00,0.00,0.00,/sbin/dhclient -d -q -sf /usr/libexec/nm-dhcp-helper -pf /var/run/dhclient-eth0.pid -lf /var/lib/NetworkManager/dhclient-5fb06b
1707240666,0,1176,0.00,0.00,0.00,0.00,3,0.00,0.00,105956,496,0.01,-1.00,-1.00,-1.00,0.00,0.00,rhnsd
1707240666,0,1319,0.00,0.00,0.00,0.00,0,0.00,0.00,17984,196,0.00,-1.00,-1.00,-1.00,0.05,0.00,/usr/libexec/postfix/master -w
1707240666,0,2340,0.00,0.00,0.00,0.00,0,0.15,0.00,107740,656,0.02,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/crond -n
1707240666,0,3631,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,8.62,0.00,kworker/3:1
1707240666,1002,7696,0.00,0.00,0.00,0.00,0,5.38,0.00,1282896,23808,0.60,92.53,0.00,0.00,0.32,0.00,/usr/local/bin/postgres -D /home/markwkm/.local/dbt5
1707240666,1002,7697,0.00,0.00,0.00,0.00,1,0.00,0.00,1283384,27524,0.70,0.00,0.00,0.00,0.00,0.00,postgres: checkpointer
1707240666,1002,7698,0.02,0.00,0.00,0.02,2,0.68,0.00,1283288,93956,2.38,0.00,2.00,0.00,4.93,0.00,postgres: background writer
1707240666,1002,7700,0.00,0.00,0.00,0.00,0,0.88,0.00,1282896,13736,0.35,0.00,1.47,0.00,4.37,0.00,postgres: walwriter
1707240666,1002,7701,0.00,0.00,0.00,0.00,0,0.27,0.00,1285164,1180,0.03,0.00,0.00,0.00,0.15,0.00,postgres: autovacuum launcher
1707240666,1002,12506,0.00,0.00,0.00,0.00,0,0.00,0.00,15420,2500,0.06,-1.00,-1.00,-1.00,0.03,0.00,sshd: markwkm@pts/1
1707240666,1002,12507,0.00,0.00,0.00,0.00,2,0.00,0.00,109420,3164,0.08,0.00,0.00,0.00,0.00,0.00,-zsh
1707240666,1002,12533,0.00,0.00,0.00,0.00,1,0.00,0.00,109672,3676,0.09,0.00,0.00,0.00,0.00,0.00,-zsh
1707240666,0,13016,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,17.48,0.00,kworker/0:0
1707240666,89,13090,0.00,0.00,0.00,0.00,1,0.00,0.00,18120,3924,0.10,-1.00,-1.00,-1.00,0.02,0.00,pickup -l -t unix -u
1707240666,1002,18073,0.00,0.00,0.00,0.00,3,0.00,0.00,109704,2572,0.07,0.00,0.00,0.00,0.00,0.00,-zsh
1707240666,1002,19502,0.03,0.03,0.00,0.07,2,4.93,0.00,6128,2628,0.07,0.00,0.00,0.00,3.00,0.00,tmux
1707240666,0,22213,0.00,0.02,0.00,0.02,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.60,0.00,kworker/1:1
1707240666,0,26867,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,kworker/2:1
1707240666,0,27023,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,kworker/0:2
1707240666,1002,27495,0.00,0.00,0.00,0.00,0,0.00,0.00,107164,1512,0.04,0.00,0.00,0.00,0.00,0.00,/bin/sh /home/markwkm/.local/src/dbt5/builds/release/dbt5 run -i /home/markwkm/.local/egen -d 3600 -u 2 --stats pgsql /tmp/resu
1707240666,1002,27497,0.00,0.00,0.00,0.00,0,0.00,0.00,107168,1616,0.04,0.00,0.00,0.00,0.00,0.00,/bin/bash /home/markwkm/.local/src/dbt5/builds/release/dbt5-run -i /home/markwkm/.local/egen -d 3600 -u 2 --stats pgsql /tmp/re
1707240666,1002,27516,0.00,0.00,0.00,0.00,1,0.00,0.00,107168,744,0.02,0.00,0.00,0.00,0.00,0.00,/bin/bash /home/markwkm/.local/src/dbt5/builds/release/dbt5-run -i /home/markwkm/.local/egen -d 3600 -u 2 --stats pgsql /tmp/re
1707240666,1002,27518,0.00,0.00,0.00,0.00,1,0.15,0.00,300136,2072,0.05,0.00,0.13,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/BrokerageHouseMain -d dbt5 -o /tmp/results/bh
1707240666,1002,27520,0.00,0.00,0.00,0.00,3,0.00,0.00,107168,736,0.02,0.00,0.00,0.00,0.00,0.00,/bin/bash /home/markwkm/.local/src/dbt5/builds/release/dbt5-run -i /home/markwkm/.local/egen -d 3600 -u 2 --stats pgsql /tmp/re
1707240666,1002,27522,0.00,0.00,0.00,0.00,1,0.08,0.00,342376,27800,0.70,0.00,0.07,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/MarketExchangeMain -c 5000 -t 5000 -i /home/markwkm/.local/egen/flat_in -o /tmp/results/mee
1707240666,1002,27536,0.00,0.00,0.00,0.00,2,0.00,0.00,107168,736,0.02,0.00,0.00,0.00,0.00,0.00,/bin/bash /home/markwkm/.local/src/dbt5/builds/release/dbt5-run -i /home/markwkm/.local/egen -d 3600 -u 2 --stats pgsql /tmp/re
1707240666,1002,27538,0.02,0.00,0.00,0.02,1,0.17,0.00,252380,85492,2.17,0.00,0.33,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/DriverMain -c 5000 -t 5000 -f 500 -w 300 -d 3600 -y 1000 -u 2 -n 0 -i /home/markwkm/.local/egen/f
1707240666,1002,27550,0.00,0.00,0.00,0.00,0,0.17,0.00,106012,764,0.02,0.00,0.07,0.00,0.02,0.00,sar -o /tmp/results/db/z15rhel7/sysstat/sar.datafile 60
1707240666,1002,27552,0.00,0.00,0.00,0.00,0,0.78,0.00,106760,932,0.02,0.00,0.13,0.00,0.02,0.00,sadc 60 -z -S ALL /tmp/results/db/z15rhel7/sysstat/sar.datafile
1707240666,1002,27609,0.00,0.02,0.00,0.02,1,6.45,0.00,107296,760,0.02,14.40,1.93,0.00,0.22,0.00,/bin/sh /home/markwkm/.local/src/touchstone-tools/builds/release/ts-pgsql-stat -o /tmp/results/db/z15rhel7/dbstat
1707240666,1002,27647,0.02,0.02,0.00,0.03,1,8.98,0.02,1287776,16128,0.41,63.80,0.67,0.00,0.63,0.00,postgres: markwkm dbt5 [local] idle
1707240666,1002,27648,0.02,0.00,0.00,0.02,3,5.08,0.07,1288708,21788,0.55,1.87,1.20,0.00,0.67,0.00,postgres: markwkm dbt5 [local] idle
1707240666,1002,27652,0.00,0.02,0.00,0.02,0,4.18,0.00,106320,1216,0.03,0.00,0.27,0.00,0.02,0.00,pidstat -h -l -d -r -u -w 60
1707240666,1002,27656,0.53,0.73,0.00,1.27,1,17.83,0.07,1296812,1071556,27.17,7064.93,1.87,0.00,328.25,1.58,postgres: markwkm dbt5 [local] SELECT
1707240666,1002,27661,13.38,5.98,0.00,19.37,1,25.45,0.00,1297900,1075620,27.27,94185.93,0.00,0.00,273.67,10.50,postgres: markwkm dbt5 [local] SELECT
1707240666,1002,27663,0.00,0.00,0.00,0.00,1,0.00,0.00,105940,632,0.02,0.00,0.00,0.00,0.00,0.00,sleep 3600
1707240666,0,27674,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,8.02,0.00,kworker/2:2
1707240666,1002,28148,0.00,0.00,0.00,0.00,1,4.45,0.03,105940,636,0.02,0.40,0.00,0.00,0.07,0.00,sleep 60
1707240666,0,31060,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.20,0.00,kworker/u8:0
1707240726,0,1,0.02,0.03,0.00,0.05,0,4.67,0.02,17576,3516,0.09,-1.00,-1.00,-1.00,1.33,0.02,/usr/lib/systemd/systemd --system --deserialize 29
1707240726,0,2,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,kthreadd
1707240726,0,6,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.32,0.00,ksoftirqd/0
1707240726,0,7,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.20,0.00,migration/0
1707240726,0,9,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,50.80,0.02,rcu_sched
1707240726,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.27,0.00,migration/1
1707240726,0,12,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.93,0.00,ksoftirqd/1
1707240726,0,15,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.32,0.00,migration/2
1707240726,0,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.23,0.00,ksoftirqd/2
1707240726,0,19,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.15,0.00,migration/3
1707240726,0,20,0.00,0.02,0.00,0.02,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.50,0.00,ksoftirqd/3
1707240726,0,42,0.00,3.88,0.00,3.88,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,12.63,45.63,kswapd0
1707240726,0,44,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,khugepaged
1707240726,0,111,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.37,0.00,kauditd
1707240726,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.18,0.00,kworker/2:1H
1707240726,0,375,0.00,0.02,0.00,0.02,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.47,0.00,xfsaild/vda3
1707240726,0,474,0.00,0.02,0.00,0.02,3,1.10,0.00,12756,6336,0.16,-1.00,-1.00,-1.00,0.12,0.00,/usr/lib/systemd/systemd-journald
1707240726,0,587,0.00,0.00,0.00,0.00,2,0.05,0.00,14256,460,0.01,-1.00,-1.00,-1.00,0.33,0.00,/sbin/auditd
1707240726,0,612,0.00,0.00,0.00,0.00,3,0.53,0.00,3892,1104,0.03,-1.00,-1.00,-1.00,0.25,0.00,/usr/lib/systemd/systemd-logind
1707240726,999,613,0.00,0.00,0.00,0.00,2,0.07,0.00,538208,1088,0.03,-1.00,-1.00,-1.00,0.08,0.00,/usr/lib/polkit-1/polkitd --no-debug
1707240726,81,615,0.02,0.02,0.00,0.03,0,0.13,0.00,15180,1176,0.03,-1.00,-1.00,-1.00,0.67,0.00,/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
1707240726,998,644,0.00,0.00,0.00,0.00,0,0.67,0.00,78660,552,0.01,-1.00,-1.00,-1.00,0.03,0.00,/usr/sbin/chronyd
1707240726,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.13,0.00,kworker/3:1H
1707240726,0,698,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.87,0.00,kworker/0:1H
1707240726,0,765,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.22,0.00,kworker/1:1H
1707240726,0,797,0.00,0.00,0.00,0.00,3,0.07,0.00,421480,2624,0.07,-1.00,-1.00,-1.00,0.10,0.00,/usr/sbin/NetworkManager --no-daemon
1707240726,0,1101,0.00,0.00,0.00,0.00,1,0.17,0.00,501036,3596,0.09,-1.00,-1.00,-1.00,0.00,0.00,/usr/sbin/rsyslogd -n
1707240726,0,1319,0.00,0.00,0.00,0.00,0,0.02,0.00,17984,196,0.00,-1.00,-1.00,-1.00,0.08,0.00,/usr/libexec/postfix/master -w
1707240726,89,1322,0.00,0.00,0.00,0.00,2,0.02,0.00,18284,204,0.01,-1.00,-1.00,-1.00,0.07,0.00,qmgr -l -t unix -u
1707240726,0,1977,0.02,0.00,0.00,0.02,2,0.00,0.00,427388,928,0.02,-1.00,-1.00,-1.00,0.00,0.00,/usr/bin/python2 -Es /usr/sbin/tuned -l -P
1707240726,0,2188,0.00,0.00,0.00,0.00,1,0.32,0.00,14460,416,0.01,-1.00,-1.00,-1.00,0.05,0.00,/usr/sbin/sshd -D
1707240726,0,2340,0.00,0.00,0.00,0.00,0,0.00,0.00,107740,656,0.02,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/crond -n
1707240726,0,3631,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,9.17,0.00,kworker/3:1
1707240726,1002,7696,0.00,0.00,0.00,0.00,0,5.12,0.00,1282896,23808,0.60,2.80,0.00,0.00,0.47,0.00,/usr/local/bin/postgres -D /home/markwkm/.local/dbt5
1707240726,1002,7698,0.02,0.00,0.00,0.02,1,0.93,0.00,1283288,94164,2.39,0.00,2.80,0.00,4.95,0.03,postgres: background writer
1707240726,1002,7700,0.00,0.00,0.00,0.00,1,2.50,0.00,1282896,14204,0.36,0.00,9.87,0.00,3.22,0.00,postgres: walwriter
1707240726,1002,7701,0.00,0.00,0.00,0.00,2,0.00,0.00,1285164,1180,0.03,0.00,0.00,0.00,0.12,0.00,postgres: autovacuum launcher
1707240726,1002,7702,0.00,0.00,0.00,0.00,0,0.02,0.00,1285104,924,0.02,0.00,0.00,0.00,0.02,0.00,postgres: logical replication launcher
